,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
794,id250966879578839,Texas Tech Energy Commerce Professor Bradley Ewing sat down with NewsWest 9 to talk about the importance of investing in oil and gas infrastructure and how it will lead to a faster recovery. Watch what he had to say:,,,,
795,id615141339349293,We are committed to being good partners in the communities in which we operate. We were proud to contribute a Good Neighbor Grant to help fund Sterling County’s newest ambulance.,CA,,,
796,id3424109307623854,"Thanks for bearing with us while we work to bring energy, jobs and economic development to our community.",CA,CB,,
797,id261100951902368,Do you provide landscaping services?  Electrical services?  Other services? We want to work with you. https://bit.ly/2ZhrOWP,,,,
798,id174178794011603,A reliable system of #pipelines helps continue to keep fuel affordable across the country. #PipelinesAreLifelines that fuel your freedom.,PA,,,
799,id676274013157468,"If staying at home includes home improvement projects like planting trees, installing a fence or patio, or anything else requiring digging, make sure you #call811 a few days in advance to have the approximate location of buried utilities marked before breaking ground!",,,,
800,id249096496289396,Wink to Webster is working hard to minimize the project’s impact on communities and the environment.,PA,,,
801,id244753596770021,The Wink to Webster pipeline system is partnering with Texas A&M to train hundreds of local firefighters to handle emergencies safely and effectively.,CA,,,
802,id229083898374695,#DidYouKnow fewer than half of Americans believe they need to call before they dig? Every dig counts!  #Call811 #NSDM #SafeDigging,,,,
803,id690298774847919,"“Most pipeline projects go above and beyond the minimum safety and construction requirements,” according to the Permian Basin Association of Pipeliners. Read more about how pipelines contribute to our nation’s self-reliance in the energy field. https://bit.ly/37F3tvv",PA,SA,,
804,id245459393489806,Texas has its own 811 call center to help you dig safely around pipelines. Dial 811 or visit Texas811.org to learn more about your area. #Call811 #NSDM,,,,
805,id2977678762293745,"We are committed to being good community members along our route. Through our Good Neighbor Grant program, we provide funds to local tax-exempt organizations who support community programs, educational initiatives or environmental projects.",CA,,,
806,id283027252703132,Remote-controlled shutdown is just one of the safety features built into the Wink to Webster pipeline system.,PA,,,
807,id2556704841265354,The steel pipe used to build the Wink to Webster Pipeline System was manufactured to stricter specifications than those used for standard pipe.,PA,,,
808,id577555646447774,"The Wink to Webster Pipeline System will be monitored 24/7/365, putting the safety of Texas communities and our environment first.",PA,,,
809,id464064781012970,We’re proud to invest in training local first responders along the route. 85% of the firefighters we’ve trained are volunteers. We thank them for their commitment to the community.,CA,,,
810,id245660443235997,#DidYouKnow? New #pipelines are drilled deep under major water bodies to protect and avoid contact with water resources.,PA,,,
811,id305589820420245,"Pipelines deliver Texas energy in the safest, most reliable and efficient way possible.",PA,,,
812,id1098847280454071,"Your family has options to get where it needs to go. Whether it’s by car, bus, or plane, fuels delivered by pipelines make it possible. #PipelinesAreLifelines that fuel your family.",PA,,,
813,id492733194727585,How are #pipelines designed and constructed to operate safely? Quality certified materials + Specially trained construction personnel. #PipelineConstruction,PA,,,
814,id204893310922084,#Pipeline operators limit their potential impact on the environment by regularly training with first responders to be ready for any situation.,PA,,,
815,id201341137799030,We live here too. We respect  this land – and all of the people who depend on it – and we want to protect it. That’s one reason safety is our top priority. Learn more: https://winktowebsterpipeline.com/safety/,PA,,,
816,id242832856735624,Pipeline systems are monitored continuously by experts who never lose sight of what’s important: Safety 24/7/365.,PA,,,
817,id643731256169205,"The Texas energy industry relies on pipelines, and the energy Texas produces is one of the main reasons America is the world’s #1 oil producer. Like our page for project information and updates.",SA,,,
818,id2618761001681148,"During construction, pipeline projects generate new economic activity and contribute to local communities. Like our page to stay updated about the project!",CA,,,
819,id2779513122169901,"Pipelines deliver Texas crude in the safest, most reliable and efficient way possible.",PA,,,
820,id196858815056241,"We need energy to live—to  fuel our vehicles, heat our homes, and power our appliances. Pipelines make it possible.",PA,,,
821,id758001274728263,We’re headed to a bright future because #Texas oil and natural gas are energizing our economy and helping secure our nation’s energy independence.,CA,SA,,
822,id279141959722098,Growing the Texas economy and helping America be energy independent – just two ways pipelines help provide Texas families with a brighter future.,CA,SA,,
823,id3078217765531232,"Pipelines provide safe, reliable and cost-effective transportation of Texas oil. Learn more, and sign up for our newsletter today: https://winktowebsterpipeline.com/learn-more/",PA,,,
824,id132078974750992,Aerial surveillance and ground patrols are part of pipeline operators’ commitment to safety.,PA,,,
825,id598579750962499,#Texas oil + #pipelines make America the world’s energy leader. #TexasStrong  #TexasProud,SA,,,
826,id204843794041612,Pipelines help keep fuel affordable for Texans. #pipelines #texasstrong,PA,,,
827,id277722189865545,#DidYouKnow 51% of parents spend upwards of 5 hours every week driving their kids around? Pipelines deliver the fuel that makes getting where you need to go affordable and convenient. #PipelinesAreLifelines that fuel your family.,PA,,,
828,id119741082756916,Pipelines help keep energy costs low. Just the way we like things around here.,PA,,,
829,id842362209558208,"Without new pipelines, our streets and highways could be overwhelmed by trucks delivering oil from the Permian Basin to the Gulf Coast. Pipelines help keep trucks off of the road throughout Texas.",PA,,,
830,id215029449663417,Pipelines keep the cost for products you use everyday low for you and local businesses.,PB,,,
831,id185085646050730,"#Pipeline operators use “smart pig” inspection tools with ultrasonic technology, similar to what you find in a doctor's office, to scan the pipe walls and proactively look for issues before they become problems.",PA,,,
832,id469586977075182,"Texas knows energy, and the energy Texas produces is one of the main reasons America is #1 in the world in oil production. Texas oil strengthens American energy independence.",SA,,,
833,id498124437565355,"The state’s network of oil pipelines deliver Texas energy in the safest, most reliable and efficient way possible – reducing the need for trucks, decreasing traffic and increasing safety.",PA,,,
834,id485274125458807,How are #pipelines designed and constructed to operate safely? Quality certified materials + specially trained construction personnel. #PipelineConstruction,PA,,,
835,id298776664393562,"We don’t always think about it, but the U.S. has 2.7 million miles of pipelines delivering reliable and affordable energy to our homes and businesses, day in and day out. It’s time we know where our energy comes from – and celebrate it.",PA,,,
