,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
640,id249357839392782,"Pipelines are the safest and most efficient way to transport natural gas and oil. Infrastructure expansion will ensure that our abundant, homegrown energy reaches American households and businesses.",PA,,,
641,id2614297565495109,"The Line 3 replacement will prioritize safety, utilizing high tech tools and around-the-clock monitoring to protect the environment while ensuring safe delivery of energy to consumers.",PA,,,
642,id193461995300088,“Allowing Line 3 to proceed is the best way to protect the environment in Minnesota and beyond.”,PA,,,
643,id2612331889012604,"The Line 3 replacement will keep energy flowing in Minnesota and costs low for working families. Plus, it ""would come equipped with the latest technology for the prevention and early detection of spills.""",PA,,,
644,id2790515281024723,"One of Pennsylvania’s greatest advantages is its clean, affordable, reliable, and accessible energy. 

Adding new taxes will only further burden our already-highly taxed natural gas industry and could mean higher energy costs for Pennsylvania families and businesses.",PA,GC,,
645,id188524339080748,"Pennsylvania's existing impact tax has already produced nearly $1.7 billion in funds that pay for roads, parks, public safety, and other essential services. 

The Governor's new plan unnecessarily jeopardizes hundreds of thousands of jobs and much-needed local and state tax revenue.",CA,CB,,
646,id204408587429589,"The “Restore Pennsylvania” plan puts family-supporting jobs and millions of dollars’ worth of funding for infrastructure and community projects at risk. 

➡️ Risks hundreds of thousands of jobs 
➡️ Jeopardizes on average $200+ million in annual funding   
➡️ Hurts all 67 counties",CA,CB,,
647,id127216165398739,"The “Restore Pennsylvania” plan threatens the natural gas industry—a key economic driver and job provider in the commonwealth—and the communities it supports. 

Last year alone, the natural gas industry provided over $250 million in funding for all 67 counties.",CA,CB,,
648,id180790873153477,"Natural gas and oil is empowering a Western Pennsylvania comeback story. Despite its up-and-down past, the region is experiencing significant job growth thanks to a decade of natural gas & oil development in the region - as well as the broader economic benefits of abundant domestic energy. #EnergyForProgress",CA,CB,,
649,id924092271326618,"New Mexico's thriving natural gas and oil industry is contributing billions to state’s general fund in 2018 – for schools, bridges, water treatment plants, and other critical state and local priorities in growing municipalities. #EnergyForProgress",CA,,,
650,id228051458203703,"America's energy revolution helped power Eau Claire, Wisconsin's economic transformation. Innovations in fracking that unlocked vast, energy-rich shale reserves generated a corresponding demand for Wisconsin sand, some of the best for use in fracking. #EnergyForProgress",CB,,,
651,id657153178369801,"Affordable domestic energy boosts Virginia’s economy, supports the area’s robust tourism industry and improves the overall quality of life for all Virginians – especially the commonwealth’s lower-income citizens. #EnergyForProgress",PA,,,
652,id214505776344431,"Homes and businesses throughout Virginia save more than $1,000 annually in energy costs thanks to innovation in natural gas and oil production that have helped to stabilize energy prices and support the area’s workforce. #EnergyForProgress",PA,CB,,
653,id775336742953218,"In Moon Township, Pennsylvania, the natural gas and oil industry supports 18,390 local jobs. #EnergyForProgress",CB,CA,,
654,id129256421681557,"Energy empowers a western PA comeback story. Despite its up-and-down past, the region is experiencing significant job growth thanks to a decade of natural gas & oil development in the region - as well as the broader economic benefits of abundant domestic energy. #EnergyForProgress",CA,CB,,
655,id2410967772528048,Western Wisconsin is home to some of the best industrial sand quarries in the country. Market & Johnson helped build processing facilities in states across the U.S. where fracking has been used to develop natural gas and oil. #EnergyForProgress,CB,,,
656,id2488877434707291,"New Mexico's thriving natural gas and oil industry is contributing billions to state’s general fund – for schools, bridges, water treatment plants, and other critical state and local priorities in growing municipalities. #EnergyForProgress",CA,,,
657,id2489113064679876,"Energy Progress Across America: In Red Wing, Minnesota, the natural gas and oil industry contributes $5.1 Billion to the district economy annually. #EnergyForProgress",CA,,,
658,id1834671209996779,"Today in Red Wing, Minnesota, perhaps more than ever, industrial manufacturing and farming are thriving because of abundant U.S. natural gas and oil – energy that empowers all sectors, benefits consumers, and helps protect the environment. #EnergyForProgress",SA,,,
659,id198980681303091,"Energy Progress Across America: In Eau Claire, Wisconsin, the natural gas and oil industry supports 19,960 local jobs. #EnergyForProgress",CB,,,
660,id840980669700070,"Statewide studies reveal the natural gas and oil industry poured more than $1 billion into the New Mexico schools. In addition, Gov. Michelle Lujan Grisham has proposed free college tuition for all state residents – largely funded by natural gas and oil. #EnergyForProgress",CA,,,
661,id403576107129486,"NEPA has increasingly been misused to delay and prevent infrastructure development, negatively affecting jobs, tax revenue and investments in communities across the country.",CA,CB,,
662,id494025871257286,"Modernizing #NEPA will unlock American investment in modern, efficient infrastructure, creating middle-class sustaining jobs while advancing good environmental stewardship.",CB,,,
